Outage_sec_perweek,Income,Contacts,Yearly_equip_failure,Bandwidth_GB_Year,DummyTechie,DummyOnlineSecurity,DummyPort_modem,DummyStreamingMovies,DummyStreamingTV,DummyChurn,InternetService_DSL,InternetService_Fiber Optic,InternetService_NoInternet
11.3049,113028.1,1,1,5072.66967,0,1,0,0,0,0,1,0,0
5.960738,75171.75,1,0,5942.048606,0,1,0,0,1,0,1,0,0
3.362308,52391.66,0,0,6178.61031,0,0,1,0,0,0,0,1,0
7.779367,31780.88,0,0,4529.909678,0,0,1,0,1,0,0,1,0
6.657385,62285.3,1,0,6336.618694,0,0,0,0,0,0,1,0,0
12.05531,27052.82,0,0,5082.031319,1,0,0,1,0,0,0,1,0
15.46065,23672.57,1,0,4594.835502,0,0,0,0,0,0,0,1,0
5.803708,36084.05,2,0,5128.882309,0,0,0,0,1,0,1,0,0
11.16039,54073.62,1,0,5270.685618,1,0,1,0,1,0,0,1,0
10.65683,115405.2,2,1,6054.367041,0,1,1,1,1,0,0,0,1
9.49165,9901.11,1,1,6502.025208,0,1,1,1,1,0,1,0,0
7.924796,56591.47,1,0,6300.056458,0,0,1,0,1,0,1,0,0
5.310665,10521.06,1,0,5948.856328,0,0,1,0,1,0,0,1,0
8.501293,44828.91,0,1,3894.441976,0,0,1,0,1,0,0,1,0
11.52485,87243.94,1,1,3491.783586,0,0,1,1,0,0,0,0,1
8.625992,44792.39,1,1,4475.105272,0,0,1,1,0,0,0,0,1
12.11202,25315.11,0,0,4695.750395,1,1,1,1,0,0,0,1,0
7.536421,56875.65,2,1,6322.708205,0,0,0,1,0,0,1,0,0
16.4535,27155.66,1,1,3382.423508,0,1,0,0,1,0,0,1,0
8.059137,60256.74,1,0,5112.939726,0,0,1,1,1,0,0,1,0
9.609291,18020.93,0,1,4811.89025,1,1,1,1,1,1,0,1,0
9.050694,38792.69,3,0,5431.15051,0,0,1,1,0,0,1,0,0
8.314029,945.47,0,0,5088.803181,0,0,1,1,0,1,0,1,0
9.17938,26451.48,1,0,6655.981104,0,1,0,0,1,0,1,0,0
9.099766,36374.44,2,0,6187.029956,0,1,0,1,1,0,0,1,0
7.238898,124735.8,0,2,5276.196262,0,1,0,1,1,0,0,1,0
9.241893,22871.91,0,0,4642.032276,0,1,1,0,1,0,0,1,0
6.088598,37989.78,0,0,6709.021998,0,1,1,1,0,0,1,0,0
14.85701,36987.9,0,0,3950.92899,0,0,0,0,0,0,0,0,1
12.09365,29161.86,0,0,5903.302417,0,0,1,1,1,0,0,1,0
12.65671,87206.32,1,0,5460.921432,0,1,1,1,0,0,0,0,1
16.16919,44761.66,0,2,5269.076385,1,0,0,0,1,0,0,1,0
6.335191,23622.45,2,6,5320.166858,0,0,0,0,0,0,1,0,0
4.939062,52354.35,1,0,6017.570291,0,1,1,1,0,0,0,0,1
7.470028,34352.36,1,0,4899.179172,0,1,1,0,0,0,1,0,0
12.67625,57922.83,1,0,6641.027483,0,0,0,0,1,0,1,0,0
15.17395,51591.16,1,0,5981.238779,0,0,1,0,0,0,0,1,0
9.941965,14253.48,0,0,5610.672962,1,0,1,1,1,0,0,1,0
15.72313,14474.74,0,1,6769.093084,0,0,0,1,1,0,1,0,0
13.93608,81311.64,1,0,5385.903276,0,1,1,0,1,0,0,1,0
13.76037,13044.82,1,0,5559.919752,0,0,0,0,1,0,0,0,1
10.20264,24925.09,2,0,5296.312677,0,0,1,1,0,0,1,0,0
8.910387,28229.96,0,1,4226.329148,0,0,0,0,0,0,0,0,1
9.52118,28554.11,3,0,5769.179556,0,1,1,0,0,0,0,1,0
12.05761,7503.93,1,0,4726.095224,0,1,1,1,1,0,0,1,0
7.620545,104931.3,0,0,4315.04425,0,0,0,1,1,0,0,1,0
10.80098,15548.43,0,1,5921.61952,1,0,1,0,0,0,1,0,0
14.37339,39800.89,3,0,3601.393455,0,0,0,0,1,0,0,1,0
11.21728,23513.42,0,0,5057.818142,0,0,0,0,1,0,0,1,0
8.320959,60196.97,1,1,5200.564235,0,0,1,0,1,0,1,0,0
9.34142,30352.63,0,0,6015.544544,0,0,1,1,0,0,0,1,0
12.13357,60511.95,1,0,5248.831273,0,0,1,0,1,0,0,1,0
15.29214,21198.04,2,1,5248.280009,0,0,1,1,1,0,0,1,0
10.51434,11981.69,0,0,6484.666128,0,0,0,0,1,0,1,0,0
10.02068,36965.48,0,1,5662.285046,0,0,1,1,0,0,0,1,0
12.64941,38139.38,2,0,5854.565694,0,1,1,1,1,0,0,0,1
4.815435,46605.04,0,0,5566.008454,0,0,0,0,0,0,0,0,1
10.96828,43152.51,1,0,6315.438306,0,1,0,0,0,0,1,0,0
12.25402,64212.33,3,0,5003.406744,0,0,1,1,0,1,1,0,0
13.15864,12958.97,0,1,6283.625527,0,0,0,1,1,0,0,1,0
3.143798,25702.76,1,0,4993.628447,0,0,0,1,0,0,1,0,0
10.13562,57937.88,2,0,5489.048081,0,1,0,0,0,0,0,0,1
8.432151,44565.15,2,0,5747.351224,0,0,0,1,0,0,0,0,1
8.669616,30466.06,1,0,6237.268861,0,0,0,1,1,0,0,1,0
10.31104,18848.82,0,1,4300.642039,0,0,0,1,0,0,0,0,1
12.15902,9389.63,1,0,5803.879938,0,1,0,1,1,0,0,1,0
14.47735,50676.79,0,0,4245.941407,0,1,0,0,1,0,0,1,0
12.57414,13663.98,2,1,5611.443086,0,1,1,0,1,0,0,1,0
4.289739,51295.85,2,0,5247.947941,0,1,1,0,0,0,1,0,0
13.7377,28986.88,1,0,6193.00568,1,0,0,0,1,0,0,0,1
7.197183,67319.03,2,1,5245.226834,0,0,1,0,0,0,1,0,0
13.03,38343.18,1,0,6023.00098,0,0,1,0,1,0,1,0,0
9.696143,3308.31,3,0,5663.31815,1,0,1,0,1,0,0,1,0
13.04317,28887.1,3,1,4596.831004,0,1,1,0,0,0,0,0,1
6.238726,16836.27,3,0,4727.689294,0,0,0,0,1,0,0,1,0
8.564499,67999.24,0,0,5929.012302,0,1,1,0,0,0,0,0,1
14.90964,3328.23,0,1,5155.317217,0,0,0,1,1,0,1,0,0
4.446464,47824.43,1,0,5620.564008,0,1,1,0,1,0,0,1,0
10.6619,82263.4,2,0,5646.886372,0,1,0,0,0,0,1,0,0
10.04493,22610.64,3,0,6268.031469,0,0,0,1,1,1,0,1,0
8.580033,30369.33,1,0,4946.826952,0,0,1,0,0,0,0,1,0
11.68265,9416.77,3,0,6155.213641,0,0,1,1,1,1,1,0,0
13.00405,116303.0,2,0,4771.495872,0,1,0,1,0,0,0,1,0
4.071444,29516.52,1,2,6071.058616,1,0,1,0,0,0,1,0,0
9.039072,60915.52,2,1,5484.119427,0,1,1,1,0,0,0,1,0
14.24574,69785.23,3,2,5933.623643,0,0,0,1,1,0,0,1,0
15.17632,8316.09,2,0,6473.341815,0,0,1,1,1,1,1,0,0
12.39145,13238.2,1,0,6127.79877,0,0,0,1,1,0,0,1,0
6.413823,34209.19,1,0,5407.576321,0,0,1,0,0,0,0,1,0
6.186245,46724.11,1,0,6114.267462,1,0,1,0,0,0,1,0,0
9.817377,44343.75,0,2,6104.035524,0,0,0,0,0,0,0,1,0
10.26151,55008.17,2,1,4443.003488,0,1,0,0,1,0,1,0,0
3.521663,44669.47,2,0,5627.453779,0,1,1,1,0,0,1,0,0
7.184528,22773.12,1,1,5216.298758,0,1,0,1,0,0,0,1,0
12.0769,16185.46,2,0,5924.920176,0,0,0,0,1,0,0,1,0
5.725979,77445.52,0,0,4930.470975,0,1,0,0,0,0,0,1,0
10.17641,96339.25,1,0,4967.342093,1,1,0,0,0,0,0,1,0
11.69753,27386.18,0,0,5910.47033,1,1,1,1,0,0,0,0,1
7.337078,18033.25,0,1,6131.622551,0,0,1,1,0,0,1,0,0
9.709458,38096.62,2,0,5639.931173,0,1,1,1,0,0,0,0,1
7.362249,54079.21,1,0,5118.044271,0,0,0,0,0,0,0,0,1
9.295079,54776.36,1,1,5379.145841,0,1,1,1,0,0,0,1,0
8.180153,27666.82,2,0,4831.531789,0,1,0,1,1,1,0,1,0
14.82937,14788.19,0,1,5911.716831,0,1,1,0,0,0,0,1,0
12.9098,50705.77,1,0,4081.555041,0,0,1,0,1,0,0,0,1
4.141424,5871.1,3,0,5526.91472,1,0,1,1,0,0,0,0,1
7.605146,94076.08,1,1,4318.755591,0,1,0,1,0,0,1,0,0
9.146769,23553.3,0,1,5145.473955,0,0,1,0,0,0,0,1,0
9.06755,44541.99,0,0,4501.420909,0,1,1,0,1,0,0,0,1
11.47664,43747.73,0,0,5863.402923,0,0,1,1,0,0,0,0,1
17.38034,35696.39,0,0,4347.952465,0,0,0,0,1,0,0,0,1
10.19528,18273.34,1,0,5881.848209,0,1,0,1,1,0,0,1,0
5.217412,41329.2,2,0,5055.536874,0,0,1,0,1,0,0,1,0
11.77618,80683.44,2,0,5350.192494,0,0,1,0,1,0,0,1,0
9.740724,131647.5,0,0,5782.142746,0,0,0,1,0,0,1,0,0
9.699018,20541.47,1,0,4711.28064,0,1,1,0,1,0,1,0,0
2.864423,12125.2,1,0,6457.248707,0,1,1,1,0,0,0,0,1
11.82086,32332.63,4,0,4205.731492,0,0,0,0,0,0,0,1,0
11.12098,31680.79,1,2,5530.421045,0,1,1,0,1,0,0,1,0
6.071604,46701.02,1,0,4231.393427,0,1,1,1,1,0,0,1,0
12.26505,38226.33,1,1,5863.779578,0,0,1,0,1,0,1,0,0
6.963307,7780.59,1,0,4007.110298,1,0,0,1,0,0,0,1,0
6.423763,38511.78,1,1,4838.973661,0,0,0,1,0,0,0,1,0
8.315119,10311.58,1,0,3170.023123,0,0,0,0,0,0,0,1,0
9.058356,76301.97,3,0,6723.72149,0,0,0,1,1,0,1,0,0
12.78937,32105.64,0,1,5739.181377,0,1,0,1,1,0,1,0,0
7.885518,30320.37,0,0,6349.320467,0,1,0,1,1,0,0,0,1
12.21401,74303.71,0,0,5365.288201,0,1,0,1,0,0,0,0,1
16.1971,100029.1,0,0,4518.564,0,0,1,1,1,1,1,0,0
8.381855,6754.71,1,0,5530.817595,0,0,0,0,0,0,0,0,1
7.466966,40810.36,3,0,5897.711605,0,1,0,0,0,0,0,0,1
11.6213,21400.67,4,0,6062.895419,0,0,1,1,1,0,0,0,1
10.69919,9395.57,2,0,6284.979187,0,1,1,1,0,0,0,1,0
13.73892,36531.81,0,0,6277.702239,0,0,1,1,1,0,1,0,0
8.718083,13883.75,0,0,4866.729815,1,0,1,0,1,0,0,1,0
3.737016,98072.18,1,3,5815.857846,0,0,0,0,1,0,1,0,0
11.55215,17018.27,0,0,5820.82826,0,0,1,1,1,0,0,1,0
9.172161,73130.15,3,0,5249.465143,0,0,1,0,0,0,0,0,1
8.103596,95564.57,3,0,5592.352902,0,1,0,0,0,0,1,0,0
8.038547,30931.95,0,0,5730.292957,1,1,1,1,0,0,1,0,0
12.98739,47159.92,1,0,5933.314519,0,0,0,1,1,0,0,0,1
10.92729,13039.56,0,0,3653.559021,0,0,1,1,0,0,0,1,0
13.11159,17974.25,0,0,6024.265777,0,0,1,0,0,0,0,1,0
10.83154,26317.37,0,0,5770.797143,0,0,0,1,1,1,0,1,0
3.4579,160862.9,1,2,5641.382534,0,0,1,0,1,0,0,1,0
9.840486,47659.53,0,0,5368.841578,0,1,0,1,1,0,1,0,0
11.03118,58762.0,2,0,5303.936549,0,0,0,1,1,0,0,1,0
8.510764,71459.96,1,1,5678.725935,1,0,0,0,0,0,0,0,1
9.865242,79363.76,0,0,6009.463821,0,0,0,1,1,1,1,0,0
10.51705,22326.55,0,0,3653.777417,1,1,0,0,0,0,0,1,0
13.01854,23360.78,0,0,5939.80671,0,1,0,0,0,0,0,0,1
8.844759,106700.6,2,1,5757.753614,0,0,1,0,0,0,0,0,1
9.835454,50525.18,1,0,5779.744736,1,1,1,1,0,0,1,0,0
10.94626,38259.59,1,0,6019.460078,0,1,0,1,1,0,1,0,0
6.224191,48478.65,0,0,6135.141648,0,0,1,1,0,0,1,0,0
10.42188,14208.46,1,0,5401.505392,0,0,1,0,0,0,0,0,1
11.67521,62758.96,2,0,3819.338688,0,1,1,1,0,0,0,1,0
8.490049,51179.24,3,0,4579.647107,0,1,0,1,1,1,0,1,0
8.796769,58834.68,0,1,4197.55311,0,1,0,0,1,0,0,0,1
7.539443,42887.04,0,2,3788.951502,0,0,1,1,0,0,0,1,0
7.925637,220383.0,1,2,5326.92968,1,0,0,0,1,0,0,1,0
11.96892,17824.03,2,0,5967.092974,0,0,0,0,0,0,1,0,0
13.44192,46550.44,1,1,5876.124132,0,1,1,1,1,0,0,1,0
15.71134,42700.87,1,1,5234.429593,0,1,0,0,0,0,0,0,1
9.336313,116562.7,1,0,4839.103673,0,1,0,0,1,0,1,0,0
16.29437,50308.74,1,0,5722.009817,0,0,0,0,0,0,0,1,0
10.55942,130048.4,1,0,4611.987,0,1,1,1,0,0,0,1,0
6.388387,39441.87,2,1,5899.517682,0,1,0,1,1,1,1,0,0
8.305023,28253.53,0,1,5361.231393,0,1,0,1,0,0,0,1,0
8.006363,106862.5,1,0,3851.447958,0,0,0,1,1,1,0,0,1
4.545308,41893.09,0,0,5356.753961,0,0,1,0,1,0,0,1,0
11.46918,69150.98,0,0,5432.197233,0,1,1,0,0,0,0,0,1
14.09089,38691.22,1,0,4869.487736,0,0,0,1,0,0,1,0,0
12.85222,93517.61,1,0,6319.838076,0,0,1,0,0,0,1,0,0
7.45222,7998.07,0,0,6274.153212,0,1,0,0,1,0,0,0,1
6.473077,19354.83,1,0,5500.343313,0,0,0,1,1,0,0,1,0
5.375651,46288.04,1,1,5930.097335,0,1,0,0,0,0,1,0,0
2.970156,5884.45,0,0,4489.267692,0,1,0,1,0,0,0,1,0
10.0547,32255.86,0,0,5247.418341,0,1,0,1,1,0,0,1,0
6.182063,47145.15,1,0,5592.361956,0,0,0,0,1,0,0,1,0
16.2337,33081.5,1,0,5477.886159,0,0,1,1,0,0,1,0,0
8.447596,48011.59,4,0,5884.613452,0,0,0,1,1,0,0,1,0
9.987264,54548.92,1,2,5536.195731,0,1,1,1,1,0,0,1,0
12.87371,48724.89,2,0,6121.654756,0,0,0,1,1,0,0,0,1
6.888013,11566.91,3,0,5009.452903,0,1,0,0,0,0,0,1,0
12.49043,9362.64,0,0,5813.10524,0,0,0,1,0,0,1,0,0
8.218342,54726.01,0,0,5394.351469,0,0,1,0,0,0,0,0,1
6.038077,28251.23,3,0,6708.158084,0,1,0,1,0,0,1,0,0
15.43806,49245.97,1,0,5632.965693,0,0,1,0,1,0,0,0,1
10.444,67379.0,0,0,4551.440341,1,0,1,0,0,0,0,0,1
7.733514,8549.99,0,0,4924.466653,0,1,0,1,0,0,0,0,1
9.368647,23794.39,0,1,5547.950501,0,1,1,0,1,0,0,1,0
9.687778,32631.96,0,0,5526.487954,0,1,0,1,0,0,0,1,0
8.187755,61763.76,1,0,5348.99535,0,1,1,0,0,0,1,0,0
10.7472,58807.77,0,0,4243.908817,0,0,0,0,0,0,0,1,0
5.365486,27857.09,0,1,6382.531232,0,0,0,0,1,0,1,0,0
7.323119,24721.14,1,0,6160.220905,0,0,1,1,0,0,1,0,0
5.072082,51899.15,0,0,4984.849588,0,0,0,0,0,0,0,1,0
12.96235,54397.09,1,1,4884.456533,1,0,1,0,1,0,0,0,1
12.02273,21145.92,1,2,6599.564823,1,1,0,0,0,0,1,0,0
9.966641,48863.25,1,1,5305.602924,0,1,0,0,0,0,0,1,0
8.297271,14976.0,1,1,6518.166442,1,0,0,1,0,1,1,0,0
7.935437,17885.01,0,0,5653.372513,0,0,1,0,0,0,1,0,0
4.150543,69163.69,0,0,5715.030445,0,1,0,1,0,0,0,1,0
7.291041,72121.31,3,0,6131.484263,0,0,0,1,1,0,0,1,0
3.492741,16055.06,1,1,4130.432282,0,0,1,1,0,0,0,1,0
6.516318,28377.8,1,1,6144.768685,0,0,0,0,1,0,0,0,1
12.92975,73776.62,2,0,5874.281225,0,0,1,1,1,0,0,0,1
8.435589,23445.49,4,1,4335.611406,0,0,0,1,0,0,0,0,1
10.8124,114405.4,1,1,6083.758176,0,0,0,0,1,0,1,0,0
7.534976,44990.6,1,1,6296.461831,0,1,0,1,0,0,0,1,0
14.19495,10568.63,2,0,6247.6461,0,0,0,0,1,0,1,0,0
10.6514,38381.92,0,0,5672.644392,0,1,1,1,1,0,0,1,0
12.16455,48148.86,1,1,5064.062256,0,1,0,1,1,1,1,0,0
11.08317,29547.56,0,1,4185.58497,0,1,1,0,0,0,1,0,0
9.519194,11962.55,1,0,4531.04303,0,0,1,1,0,0,0,0,1
5.987646,35075.03,0,1,5992.346598,0,0,1,1,0,0,1,0,0
11.4493,43120.73,1,0,5545.047634,0,0,0,1,1,1,1,0,0
12.79836,12886.92,1,0,6535.810581,0,0,0,1,0,0,1,0,0
10.72389,43202.68,1,0,5576.448425,0,0,0,0,0,0,1,0,0
9.462909,43147.9,0,0,6070.299747,0,1,1,0,0,0,1,0,0
7.82306,92352.67,2,1,5502.689262,0,1,0,0,1,0,0,1,0
7.778555,75181.43,1,0,4991.819551,0,1,1,0,1,0,0,1,0
7.510036,9377.76,0,1,5812.769976,0,0,0,1,0,0,0,0,1
12.13849,34774.75,1,0,5762.602883,0,1,1,0,0,0,0,0,1
7.175155,25377.95,0,1,5301.860931,0,0,0,1,0,0,1,0,0
9.353272,45285.69,1,0,6157.745923,1,1,0,1,1,0,0,1,0
14.83824,37522.18,1,2,6557.26466,0,1,1,0,1,0,1,0,0
10.79749,60004.11,0,0,5075.832913,0,0,0,0,1,0,1,0,0
10.53761,28191.63,1,0,4638.796434,0,1,0,1,1,1,1,0,0
12.01345,23399.32,1,0,4652.920592,0,0,0,1,0,0,1,0,0
4.292596,15905.01,0,0,5227.179847,0,0,0,1,0,0,0,1,0
10.30107,44378.6,1,0,6342.143374,0,0,0,0,1,0,0,1,0
9.696499,48375.59,0,0,6462.182186,0,0,0,1,1,0,0,1,0
10.1548,28345.06,0,1,6174.276271,0,1,1,0,0,0,1,0,0
10.51502,50270.9,2,0,4866.25354,1,0,1,0,0,0,0,0,1
7.615853,21981.45,2,0,5311.628616,0,0,1,0,1,0,0,1,0
6.69757,20532.33,0,0,5785.21074,0,0,0,0,0,0,0,0,1
10.7725,28825.12,2,0,6104.192973,0,1,0,0,1,0,0,0,1
12.02785,135516.9,0,0,6335.855442,0,1,0,1,0,0,1,0,0
4.422037,19423.67,1,0,5229.211184,0,0,1,0,1,0,1,0,0
19.01962,44607.35,1,1,3260.745232,0,0,1,0,0,0,0,1,0
10.97816,39445.97,1,0,5473.390798,1,0,0,0,1,0,1,0,0
8.867392,44804.59,1,2,5394.915308,0,0,0,0,1,0,0,0,1
8.723478,19230.44,2,0,4217.907706,0,0,0,0,1,0,0,1,0
6.1871,70395.54,2,0,6149.65603,0,0,1,1,1,0,0,1,0
9.444243,25683.78,0,0,5945.934734,1,1,1,1,1,0,0,1,0
11.63026,49646.02,1,0,5867.544803,0,0,0,0,0,0,0,1,0
10.2793,103625.1,1,0,6069.194377,0,0,0,1,0,0,0,1,0
16.2496,34214.34,0,0,3614.976172,1,0,1,0,0,0,1,0,0
10.87855,26267.67,2,1,5089.775857,0,0,0,0,1,0,0,1,0
9.827132,27464.49,0,0,5095.502574,0,0,0,1,0,0,0,1,0
4.295919,20288.57,2,0,5434.730554,0,1,0,0,1,0,1,0,0
14.59844,4202.7,1,0,3912.208832,1,0,0,1,0,0,0,1,0
7.680029,26005.47,0,0,5524.247776,0,0,0,0,0,0,0,1,0
9.063775,91971.88,0,0,5417.867266,0,0,0,0,1,0,0,0,1
11.54518,38723.05,0,0,6147.448121,0,0,0,0,0,0,1,0,0
10.07092,37091.91,1,0,6359.975691,0,0,1,0,0,0,1,0,0
14.51799,75795.76,2,0,6400.696695,0,0,0,1,0,0,0,1,0
7.533135,23891.75,0,1,4716.06213,0,0,0,1,1,0,0,1,0
11.59798,33366.03,1,1,5748.365703,0,0,0,0,1,0,0,0,1
7.957,94995.33,1,0,6045.138773,0,0,1,1,0,0,0,0,1
8.805078,15534.39,0,0,6503.161137,0,1,1,1,1,0,0,1,0
11.75049,21216.13,1,0,6106.678679,0,1,0,1,1,0,1,0,0
11.77649,44689.55,1,0,5932.384715,1,1,1,1,0,0,0,0,1
4.529978,13631.9,3,0,5268.837296,0,0,0,0,0,0,0,1,0
11.25449,70312.37,1,1,6865.467972,1,1,0,1,0,0,1,0,0
7.524412,8758.69,2,0,5716.051522,0,1,0,0,0,0,0,0,1
9.445157,19872.48,3,0,5401.877883,0,0,1,1,1,1,0,1,0
10.62755,110579.2,0,0,5230.495459,0,1,0,1,1,0,0,0,1
13.71294,12602.8,2,0,5956.933654,0,0,0,1,1,0,0,1,0
6.625411,26909.8,2,2,6089.889713,0,0,1,1,0,0,1,0,0
5.401204,23021.26,3,0,6136.96562,0,1,1,0,0,0,1,0,0
6.918882,151181.8,2,1,4121.77937,0,0,1,1,0,0,0,0,1
8.304825,87268.6,4,0,5298.949356,0,1,0,1,1,0,0,0,1
6.440184,954.43,0,1,5962.861013,0,0,0,0,1,0,1,0,0
9.638183,36171.71,2,0,5151.21569,0,1,1,0,1,0,1,0,0
10.75837,16643.07,0,0,4675.756402,0,0,1,0,0,0,0,1,0
11.27386,36242.89,1,0,4281.425931,0,1,0,1,0,0,0,0,1
7.027042,19218.35,0,0,6374.103135,0,1,1,0,1,0,1,0,0
10.76461,29762.63,1,1,6101.516217,0,0,0,1,0,0,0,0,1
7.595239,12344.99,1,0,5739.929828,0,0,1,0,0,0,0,1,0
11.65895,37586.34,1,0,4647.66648,0,0,0,0,0,0,0,1,0
10.49951,33934.52,0,0,4811.298513,0,0,1,1,0,0,0,1,0
8.291987,67720.61,0,0,5209.85908,0,0,1,0,0,0,0,1,0
6.601658,33818.46,0,0,5319.498579,0,1,1,0,0,0,1,0,0
6.130902,2526.17,3,1,4861.72144,0,1,0,1,0,0,0,1,0
6.622338,28436.06,0,0,6722.143611,0,0,0,0,1,0,1,0,0
11.89907,10326.88,2,0,4533.008494,0,0,1,0,1,0,0,1,0
10.04016,24964.32,2,0,4901.491925,0,1,1,0,0,0,0,1,0
7.419786,32161.46,1,0,4643.51863,1,1,1,0,0,0,0,1,0
11.24098,39496.24,3,0,4585.713564,0,0,0,0,0,0,0,0,1
15.17072,33704.46,0,0,6282.463563,0,0,1,0,1,0,1,0,0
9.659487,26636.01,2,0,6020.277207,1,0,1,0,1,0,1,0,0
8.54404,14352.01,0,1,6543.110379,0,1,1,0,1,0,1,0,0
11.33568,9043.47,0,2,6399.222377,1,0,0,0,0,0,1,0,0
8.533536,9516.26,0,0,4784.796994,0,0,0,1,1,0,1,0,0
12.90165,22112.6,0,1,5615.849093,0,0,0,0,1,0,0,1,0
12.19855,71367.15,3,0,4646.442659,0,1,1,1,0,0,0,1,0
13.70607,32177.35,0,1,4966.136132,0,0,0,1,0,0,0,1,0
10.74356,20041.91,1,1,6205.696339,0,1,1,1,0,0,1,0,0
10.45413,59338.19,0,0,5036.334729,1,0,1,0,0,0,0,1,0
13.64677,29254.96,0,0,6033.647017,0,0,1,1,0,0,1,0,0
2.818423,49519.95,0,0,5553.300748,0,0,0,1,0,0,1,0,0
12.67905,33028.82,0,0,6599.040223,0,1,1,1,0,0,1,0,0
11.89135,19527.71,2,1,5460.550342,0,0,1,0,0,0,0,0,1
6.580222,33425.04,0,1,6742.932022,0,1,0,0,1,0,1,0,0
13.94776,68192.09,0,0,6640.554732,1,0,0,1,1,0,1,0,0
5.379363,51058.06,1,1,5463.709926,0,1,1,1,1,1,1,0,0
13.87639,31344.35,2,0,6391.573253,0,1,1,1,0,0,0,1,0
12.10925,35825.11,0,0,3992.718989,0,0,1,0,1,0,0,0,1
9.592831,71070.02,1,1,6093.091927,0,0,0,0,1,0,1,0,0
9.303023,23670.0,0,0,5849.463694,1,0,0,0,0,0,1,0,0
13.3707,17845.39,0,0,5989.985996,0,0,0,0,1,0,1,0,0
7.951989,26652.94,1,0,4970.688189,1,0,0,0,0,0,0,1,0
9.281101,59640.61,0,2,6398.11875,1,1,1,0,1,0,1,0,0
11.13076,27059.29,1,0,5269.998748,0,1,0,0,0,0,0,1,0
9.604892,79594.91,1,0,4526.335532,0,0,0,0,1,0,1,0,0
8.289386,21531.39,1,0,5754.564928,1,0,0,0,0,0,1,0,0
4.83352,74885.9,1,0,5830.300597,0,1,1,0,1,0,1,0,0
6.464209,26011.14,1,0,5983.812869,0,1,0,1,1,0,0,1,0
5.416075,62820.43,0,0,5865.625146,0,1,0,0,0,0,1,0,0
5.101935,13665.81,0,1,5004.36005,0,0,1,0,0,0,0,0,1
11.03032,41102.74,2,0,5781.732,1,0,1,0,0,0,0,1,0
9.980935,17280.46,1,0,4927.165029,0,0,0,1,0,0,1,0,0
10.79407,16028.17,2,0,6713.081591,1,0,0,1,1,0,1,0,0
7.9119,78464.32,1,1,4797.122065,1,0,1,1,1,1,0,0,1
10.77849,65204.61,2,0,4974.163846,1,0,0,0,0,0,1,0,0
9.762623,41237.45,1,0,5514.944335,0,0,0,0,1,0,0,1,0
8.590621,43864.93,1,3,6021.415503,0,0,0,1,1,0,0,1,0
7.235107,5096.68,1,0,5252.083564,1,1,0,1,1,0,0,0,1
4.789545,39830.33,1,1,6735.268525,0,0,1,1,1,0,1,0,0
6.029557,46515.2,2,0,5771.251702,0,1,1,0,0,0,1,0,0
7.880869,17602.49,0,0,6024.715109,0,0,1,0,1,0,1,0,0
10.38934,38203.16,1,0,4895.745165,0,1,0,0,0,0,0,1,0
11.03469,35600.06,0,0,5562.051941,0,0,0,0,0,0,1,0,0
11.71392,36435.66,1,0,6091.064644,0,1,0,1,1,0,0,1,0
8.782589,30431.48,0,1,6161.945348,0,0,0,0,1,0,1,0,0
7.645128,13599.19,1,0,5971.515636,1,0,1,0,1,0,0,1,0
8.893054,27140.46,1,1,6484.787518,0,1,1,0,1,0,0,1,0
10.05354,161251.0,2,0,5640.808851,0,1,0,1,1,1,1,0,0
16.07996,53320.87,2,1,4920.518248,0,0,0,1,0,0,0,0,1
3.518516,32687.28,1,0,6066.504159,0,1,0,1,1,0,1,0,0
5.750742,23570.06,2,0,6174.824996,0,0,1,1,0,0,0,0,1
15.38413,49336.26,1,1,6084.511649,0,0,0,1,0,0,1,0,0
7.394425,18407.87,1,0,6003.619513,0,0,0,0,1,0,0,1,0
8.458751,12747.26,3,1,5237.396005,0,0,0,0,0,0,0,0,1
12.46017,95198.64,0,1,5367.056964,0,0,1,1,0,0,0,1,0
10.32976,46466.83,3,1,4031.48686,0,1,1,0,1,0,0,0,1
6.111571,10178.42,2,0,5796.100318,0,1,1,0,0,0,1,0,0
10.47027,30082.5,1,0,5225.360098,0,0,1,0,0,0,0,1,0
8.952474,4666.08,1,0,6134.697014,0,0,0,0,1,0,0,1,0
7.797079,93285.19,1,0,5289.954359,0,1,0,0,0,0,0,0,1
7.678366,52493.72,0,0,5727.757032,0,0,1,0,0,0,0,1,0
11.22426,17952.0,1,0,6205.48799,0,0,0,1,1,0,0,1,0
8.845809,35559.68,1,0,5824.23881,0,1,1,0,0,0,0,0,1
10.31021,50577.25,0,1,4941.678785,0,0,1,0,0,0,1,0,0
12.32892,43085.55,1,0,4442.533708,0,0,1,1,1,0,0,0,1
12.90571,75711.93,1,0,5938.865925,0,1,0,0,0,0,0,0,1
9.90031,19922.88,0,1,4869.334092,0,1,0,0,1,0,1,0,0
4.066808,3905.36,0,1,5557.721713,0,0,0,1,0,0,0,1,0
8.996808,37283.81,1,0,4939.550584,0,0,0,0,0,0,0,1,0
8.364859,212255.3,0,1,5080.067605,1,0,0,0,1,0,0,0,1
7.227551,27844.19,2,0,5668.159085,0,1,1,0,1,0,0,1,0
8.113794,8293.64,1,0,5659.937572,1,0,0,0,0,0,0,1,0
