Outage_sec_perweek,Income,Contacts,Yearly_equip_failure,Bandwidth_GB_Year,DummyTechie,DummyOnlineSecurity,DummyPort_modem,DummyStreamingMovies,DummyStreamingTV,InternetService_DSL,InternetService_Fiber Optic,InternetService_NoInternet
7.630385,26071.16,1,1,1409.589822,0,0,1,1,1,1,0,0
11.62388139,67530.44,1,0,1226.343895,1,1,0,0,0,1,0,0
10.28039766,36472.91,1,0,571.1030177,0,0,0,0,0,0,0,1
8.845497,1616.02,0,0,2176.358333,0,0,0,1,0,0,1,0
7.92642809,87428.18,0,0,584.4226607,0,1,1,0,0,0,1,0
11.15453,101307.0,1,0,6364.89034,0,1,1,0,1,1,0,0
6.26674205,49393.59,1,0,1099.763014,1,0,0,0,1,1,0,0
16.97213,94353.42,2,1,945.5437173,0,1,0,0,0,1,0,0
9.767413,67585.42,1,0,2020.604314,0,1,0,1,1,0,1,0
9.339435,2131.71,2,1,5047.446061,0,0,0,0,1,0,1,0
8.508595449,15002.6,1,0,1310.382845,1,0,1,0,1,0,1,0
10.16339628,28269.35,0,0,1077.09525,1,1,0,1,0,0,1,0
10.55554,8781.96,0,0,6431.749062,0,1,1,1,1,0,1,0
8.915517,25405.05,1,1,5128.90263,0,0,0,1,0,0,1,0
7.401076,40869.93,1,0,1560.396967,0,1,0,1,1,0,1,0
13.05019837,40108.38,1,0,1766.074131,0,0,1,0,1,1,0,0
15.37501,43041.47,4,0,5116.876043,1,0,1,0,1,1,0,0
13.90587666,100626.29,1,0,1219.21915,0,0,0,1,1,0,0,1
12.34344,23375.97,1,0,6545.083981,0,0,1,0,1,1,0,0
5.312181,37471.73,0,0,5674.251752,0,1,0,0,1,1,0,0
9.467759,34424.64,1,1,5214.554943,0,1,1,0,0,1,0,0
9.282026,24929.75,2,0,753.7251984,1,0,0,0,0,0,1,0
7.752382962,29353.41,0,0,1845.830672,1,1,0,0,0,0,1,0
16.63376919,48154.12,1,0,888.9795791,0,0,1,1,0,1,0,0
13.68737,36886.47,0,1,5053.249434,0,0,0,1,1,0,1,0
10.01972,27135.0,2,0,1923.285458,0,0,1,0,0,1,0,0
9.501931,6527.16,2,0,4606.446472,0,0,1,0,0,0,1,0
12.12014,19016.55,3,0,5144.987347,1,1,0,1,0,1,0,0
12.59805,26100.78,3,0,6754.62207,1,0,0,0,1,1,0,0
10.20518,75384.42,1,0,6827.563026,0,0,0,1,1,1,0,0
13.41922,80087.23,2,0,5420.067412,0,1,0,0,0,0,0,1
13.43700846,25611.29,0,0,2512.36494,0,0,0,1,1,1,0,0
7.544577618,41717.46,2,0,805.1476345,0,1,0,1,1,0,0,1
10.59864,32964.97,4,0,5246.927502,0,0,1,1,0,0,0,1
6.266123,55959.96,1,0,4893.99719,0,1,1,1,0,0,0,1
8.358239,5435.86,0,0,6163.633177,1,1,0,1,0,1,0,0
15.04124,8127.06,1,0,6146.786452,0,0,0,1,1,0,0,1
12.14493,71445.14,1,1,1261.505669,1,0,0,1,1,1,0,0
13.79256,13188.89,0,1,5400.888902,0,1,1,1,0,1,0,0
8.788051372,57938.27,0,0,1338.110998,0,0,1,1,0,1,0,0
11.38973,38188.95,2,0,5256.320982,0,0,0,1,0,0,0,1
9.020485,56315.69,1,0,1138.754327,0,0,0,0,1,1,0,0
15.44802,14535.4,1,0,5639.473416,0,1,0,1,1,1,0,0
13.25194,25993.77,1,1,5845.571509,0,1,0,1,1,1,0,0
10.73698075,33731.69,0,0,1066.193338,0,0,0,0,0,1,0,0
9.408080299,46426.0,2,0,386.0863102,0,0,1,1,0,0,0,1
9.704987,38365.83,1,1,4357.22211,0,0,1,1,1,0,1,0
9.498593,8716.7,3,0,4917.704271,1,0,0,1,1,0,0,1
6.978157,59234.25,2,1,3980.552637,1,0,0,0,1,0,1,0
5.142512,13467.7,1,1,6447.175354,0,1,1,1,1,0,1,0
10.45045,73686.44,1,0,1165.890091,0,0,1,0,0,1,0,0
4.743877362,23101.13,1,0,2209.997412,0,1,0,1,1,0,1,0
12.06193,41658.22,0,0,2593.650846,0,0,1,0,0,1,0,0
11.32274,26254.4,2,0,6310.388284,0,1,0,0,0,1,0,0
4.676722,39794.55,1,0,6065.762988,1,0,0,0,0,0,1,0
12.13201,35704.68,1,0,5173.091219,0,0,0,1,0,0,0,1
10.75643368,15621.76,1,0,951.3512058,0,1,0,0,1,1,0,0
9.41206,120895.0,0,0,6080.672336,0,1,1,1,0,0,1,0
9.032609,83714.62,0,1,4114.377391,0,0,1,0,0,0,0,1
7.397173,31243.64,2,2,1833.860705,1,1,1,1,0,0,0,1
10.5436,102823.4,1,0,5131.088734,1,1,1,1,1,0,1,0
11.25577,29305.13,0,0,5791.217393,0,1,0,0,0,0,0,1
10.39931,35738.78,1,0,5511.579607,0,0,1,0,0,1,0,0
10.38427,26823.13,1,0,5576.128456,0,0,1,0,0,0,1,0
12.17705,12526.34,1,0,1296.523969,0,0,1,0,1,1,0,0
10.79945853,30398.93,1,0,1244.404963,0,1,0,0,1,1,0,0
9.595766472,10907.78,4,1,2504.245348,1,1,0,1,1,0,0,1
2.500164,40272.14,1,1,6310.076724,0,0,0,1,1,0,1,0
10.43098,64074.31,0,0,1151.849425,0,0,1,1,1,0,1,0
11.84221,4489.66,1,0,5121.506186,0,0,1,0,0,1,0,0
11.10459,10667.51,3,1,5874.548599,0,0,1,1,0,0,1,0
12.19296315,38866.92,1,1,1047.361909,0,0,0,1,1,0,1,0
11.32791,117468.7,1,0,5785.386596,0,0,0,0,1,0,1,0
12.10251179,14562.52,1,1,1638.77523,0,1,1,0,0,1,0,0
10.39457,13626.49,0,0,2131.892874,1,0,1,0,1,1,0,0
16.27782,8882.07,0,0,5434.927441,0,0,1,0,1,1,0,0
10.5758,4978.33,1,0,5779.47654,0,1,1,1,1,0,0,1
13.10218,71453.49,1,1,535.7389183,0,0,0,0,0,1,0,0
11.53135,51865.58,0,1,5971.644344,0,1,1,0,1,0,1,0
9.980253,47274.12,0,0,5304.643513,0,0,1,1,0,1,0,0
14.69714,56244.33,1,0,4338.467486,0,1,0,1,0,0,0,1
14.93812,25480.46,0,1,550.0787433,0,0,0,0,0,0,0,1
9.773871134,69506.73,1,0,1153.262724,0,1,1,0,0,0,1,0
11.30215199,36128.68,1,1,1447.196935,0,1,1,0,0,0,1,0
10.93233,64905.5,2,1,2038.559634,0,0,1,1,1,1,0,0
9.55673,6980.4,2,1,398.8495205,0,0,1,0,0,0,0,1
11.75314,60462.14,1,0,3780.253613,0,0,0,1,1,0,0,1
16.97035,65583.82,1,1,6098.13029,0,0,0,1,1,0,0,1
10.15947,66420.62,2,1,933.5522742,0,0,0,0,0,1,0,0
6.346778536,23014.69,0,1,1566.001524,0,1,0,0,1,0,1,0
11.46998,32695.17,2,0,6442.923528,0,1,0,1,0,1,0,0
12.55339,71675.09,2,1,5464.935804,0,1,0,0,1,0,1,0
8.037899,16283.13,2,0,5985.552522,0,0,1,0,1,1,0,0
9.395636,26524.78,1,0,1939.097667,0,0,1,0,0,0,1,0
8.702949,36472.39,0,1,5672.886971,0,0,1,1,1,0,0,1
16.01645,25190.07,1,2,5396.238934,0,0,0,1,0,0,1,0
10.46147,66002.64,1,0,5991.256643,0,0,0,0,1,1,0,0
9.7879,48292.64,1,0,4957.435146,0,0,1,1,0,0,0,1
9.188708,9842.67,2,0,5975.718085,0,0,0,0,0,1,0,0
13.19755,9352.62,3,1,2006.106282,0,0,0,0,0,1,0,0
9.341631685,22580.7,0,2,2728.767869,0,1,0,0,1,1,0,0
10.79672,14519.05,1,1,5681.82435,0,0,1,0,0,1,0,0
8.042797,10832.11,1,0,790.2154278,0,0,0,0,0,0,0,1
7.029407,36227.83,1,0,790.0442858,0,0,1,0,0,1,0,0
10.39942085,12482.52,0,1,2551.579661,0,0,1,1,1,0,1,0
12.1649,62475.24,1,0,4934.319062,1,1,1,0,1,1,0,0
5.902462,6528.33,1,0,2517.584249,0,1,0,0,1,1,0,0
6.946895,33364.77,0,0,5979.37126,0,1,0,0,0,0,1,0
3.049819,4824.09,1,2,4321.775833,0,0,0,0,1,0,0,1
10.53236725,23162.08,1,0,643.5422493,0,1,0,1,0,0,1,0
9.59364,7194.85,0,1,4769.664836,0,0,0,1,0,0,0,1
7.66642,73438.15,0,0,6038.002387,0,0,1,0,1,0,0,1
11.38655,27751.19,2,0,4998.892491,0,0,1,1,0,0,0,1
12.35651,77013.22,1,1,2214.777592,0,0,0,0,1,1,0,0
9.808694,73006.74,0,0,6422.525635,1,0,0,1,1,1,0,0
9.45902039,7723.17,1,0,2087.543903,0,0,0,1,1,1,0,0
12.31779,45822.57,0,0,5217.193169,0,0,0,1,0,0,1,0
13.11179,93242.18,0,0,6092.611808,0,1,0,0,1,1,0,0
14.43716,32663.78,1,0,6770.315596,0,1,1,1,1,1,0,0
13.7362126,22362.59,0,2,1079.012505,0,0,1,0,0,0,0,1
5.304635517,24447.03,0,0,1143.685617,0,0,1,1,0,1,0,0
11.98659,12490.92,1,0,6016.072225,0,0,1,1,1,0,1,0
9.873164,40257.72,2,0,4896.004846,0,0,1,1,0,0,1,0
9.854252,51302.57,0,0,6072.286168,0,0,0,0,0,1,0,0
9.309881954,109366.11,0,0,1464.182884,0,1,0,1,1,1,0,0
8.396047,36205.76,2,0,4787.709945,1,1,1,0,1,1,0,0
7.10498,5269.25,2,0,812.4076078,1,1,1,0,0,1,0,0
3.93506187,61773.61,1,0,1698.876321,0,0,1,0,1,1,0,0
9.57470568,39262.14,1,0,1833.0967,1,0,1,0,1,0,0,1
5.730187669,23379.71,1,0,1340.685724,0,1,1,1,0,0,1,0
7.758156,43796.4,2,0,5897.719086,0,1,1,1,1,0,1,0
6.008386,91629.36,1,0,5545.726878,0,1,1,1,0,1,0,0
11.90848,20880.14,1,2,5694.792189,0,1,1,1,1,0,0,1
11.11976,47800.15,0,1,958.3344749,0,0,1,0,1,0,1,0
9.988389,83992.54,0,0,4914.99202,0,1,0,1,0,1,0,0
10.36633,56728.64,1,1,2068.674053,0,0,0,1,0,0,1,0
13.33611658,91252.07,0,1,1705.362101,1,0,0,1,0,1,0,0
10.66015784,38864.57,1,0,1771.472597,0,1,0,1,0,0,1,0
8.491828,55493.0,0,0,5843.100552,0,0,1,1,1,0,1,0
12.11202,25315.11,0,0,4695.750395,1,1,1,1,0,0,1,0
10.96135,6695.49,1,0,5350.10612,0,0,0,0,0,0,1,0
14.48109,105396.3,0,0,1369.012136,0,0,1,1,1,0,1,0
8.468778,29950.17,0,0,897.0780053,0,1,0,0,0,0,1,0
14.61358,9193.97,0,1,4349.508246,0,0,1,0,0,0,1,0
8.644175,40398.47,0,0,1270.455838,0,1,1,1,1,0,1,0
11.47978,59985.28,1,1,799.8803649,0,0,0,1,0,0,0,1
10.05697,16470.19,0,0,6006.905316,0,1,1,1,0,0,1,0
7.172961,16382.76,2,0,6510.261516,0,0,0,1,0,1,0,0
9.518609,50391.85,2,0,1211.320081,1,0,0,1,1,0,1,0
11.70459,46991.33,0,0,2710.699322,0,0,1,1,0,0,0,1
9.339902,63599.94,3,0,5831.696572,1,1,1,1,0,0,1,0
8.751864,2475.81,2,1,5088.789141,0,0,0,1,1,1,0,0
11.11437,133161.6,0,0,1497.298277,0,0,0,1,0,1,0,0
7.026948,36079.26,0,1,4114.665387,0,0,0,0,0,1,0,0
8.274459,5911.41,2,0,6174.634632,0,0,1,0,0,1,0,0
7.280294,55474.59,0,0,5742.488347,0,1,1,1,0,0,1,0
9.386659049,22354.1,0,1,1332.641107,0,0,1,1,1,0,0,1
7.210336,11098.33,0,0,1735.70733,0,0,0,1,0,0,0,1
8.873568,47836.42,0,0,5277.646823,0,0,1,1,1,0,0,1
10.47027,30082.5,1,0,5225.360098,0,0,1,0,0,0,1,0
6.388387,39441.87,2,1,5899.517682,0,1,0,1,1,1,0,0
13.93819,50896.56,4,0,6359.779951,1,0,0,1,0,1,0,0
10.92195,58425.91,4,0,5360.396176,0,0,0,0,1,0,1,0
6.476262682,23781.26,0,1,1968.581014,0,0,1,1,0,1,0,0
12.82752,46164.49,2,0,4936.469796,0,0,0,0,0,1,0,0
14.22446,52101.8,1,1,4387.374407,0,0,1,0,0,0,0,1
14.47735,50676.79,0,0,4245.941407,0,1,0,0,1,0,1,0
10.5792,50217.94,1,0,5730.433744,0,0,0,0,0,0,1,0
13.23481,32731.53,1,0,3298.322775,1,1,0,1,1,1,0,0
12.7259,78568.26,0,0,1147.89846,0,0,1,0,0,0,1,0
9.649844,48804.01,1,1,6839.025934,0,1,1,1,0,1,0,0
13.17154,14612.3,1,0,1053.952202,0,1,1,1,0,0,1,0
8.63279,63735.08,0,2,1595.672481,0,1,0,0,1,0,0,1
6.264097,47134.23,2,1,6115.01855,1,1,1,0,1,0,0,1
8.308287,9245.84,0,1,1388.750133,0,1,0,1,0,0,0,1
6.933231,19662.72,0,0,4889.524005,0,1,1,1,1,0,1,0
10.5045,86374.11,1,0,956.2196954,1,0,1,1,0,0,1,0
10.09307939,23299.98,1,1,2653.32821,0,0,1,0,1,0,0,1
4.223341,31178.25,3,0,5260.340951,1,0,0,1,0,1,0,0
9.758726,29220.86,1,0,5909.817728,0,0,0,0,0,0,1,0
10.92729,13039.56,0,0,3653.559021,0,0,1,1,0,0,1,0
9.923698853,47596.81,1,0,770.971694,0,0,0,1,1,0,1,0
10.14600151,102080.72,1,0,1638.383088,1,1,0,0,0,1,0,0
7.832718,14741.19,1,1,1811.777309,1,0,1,0,1,0,1,0
5.604732,57498.9,2,1,5234.71552,0,1,1,1,1,0,1,0
12.55217,34467.27,2,0,3451.316704,0,0,1,1,0,0,1,0
15.72313,14474.74,0,1,6769.093084,0,0,0,1,1,1,0,0
11.3974,19607.16,0,0,4927.749239,0,0,0,1,1,0,0,1
10.57721,14489.85,2,0,5708.03691,0,0,1,1,1,0,1,0
9.134223,15264.99,2,2,963.6972905,0,0,1,1,0,1,0,0
5.379363,51058.06,1,1,5463.709926,0,1,1,1,1,1,0,0
10.54615588,14331.34,0,0,1045.360604,0,0,0,1,1,0,1,0
9.12824,15200.71,1,0,1782.043347,0,0,0,1,0,1,0,0
8.820492,39925.59,0,0,5864.530305,1,0,0,0,0,0,0,1
11.66266603,106964.84,1,0,982.8832681,0,0,0,0,0,1,0,0
11.20520071,15902.97,0,0,1040.272445,0,0,1,1,0,1,0,0
8.935074,17078.58,1,0,5826.881326,0,0,1,0,1,1,0,0
9.25069,30997.05,0,0,1464.845197,0,1,0,0,0,1,0,0
9.835454,50525.18,1,0,5779.744736,1,1,1,1,0,1,0,0
6.87197,62886.29,1,0,5902.886646,0,1,0,1,1,0,1,0
14.05990229,21739.61,1,0,1745.431051,0,0,0,1,1,1,0,0
16.54026,26865.42,0,0,4342.047465,0,0,0,1,0,0,1,0
12.83525,24927.42,1,0,810.3780598,1,1,0,0,0,0,1,0
7.662668,29353.41,1,0,6438.459484,0,0,0,0,1,1,0,0
9.663191,29935.05,2,0,5443.98404,0,0,1,0,0,1,0,0
11.97665938,19288.27,1,0,625.2785223,0,0,1,0,0,0,0,1
7.778555,75181.43,1,0,4991.819551,0,1,1,0,1,0,1,0
14.95119,49227.4,2,0,4626.844847,1,1,0,1,0,0,1,0
6.69757,20532.33,0,0,5785.21074,0,0,0,0,0,0,0,1
10.97367,70656.34,1,0,708.4028154,0,1,1,0,0,0,1,0
15.71372,62904.47,0,0,5673.346337,0,0,0,1,1,1,0,0
10.51096,61840.28,0,1,4958.500526,0,0,0,1,1,0,1,0
8.023097117,11969.69,2,0,1621.139508,0,1,1,1,1,1,0,0
11.52287,30136.17,2,0,4799.331248,0,0,0,1,0,0,1,0
8.398877174,33318.12,2,0,1125.77426,0,1,0,1,1,0,1,0
9.933942,14493.87,1,1,5679.413102,0,0,0,1,0,0,1,0
12.7889,91141.47,1,0,5846.298734,0,0,0,1,0,0,0,1
8.986845,13399.38,0,0,6378.988565,0,1,1,1,0,0,0,1
19.2677815,43552.14,0,0,2220.436194,0,0,0,1,0,1,0,0
11.55733,125288.6,1,0,364.1796625,1,0,1,1,0,0,1,0
10.40677369,12527.51,2,0,1431.409396,1,1,0,0,1,0,1,0
13.61762,14571.81,2,2,6179.798997,1,0,0,0,1,1,0,0
10.56848,5831.16,1,0,1265.450999,0,0,1,1,0,0,1,0
9.698516,18386.57,2,0,6212.316389,0,1,1,1,0,0,1,0
13.88548,29809.62,1,1,5874.187965,0,0,0,1,1,0,0,1
13.21732,50766.63,0,0,6241.530828,1,0,0,1,1,0,1,0
8.416539,21018.6,1,0,2006.605241,0,0,0,1,1,1,0,0
7.319997,9423.78,1,0,380.7812664,0,1,1,1,0,0,0,1
13.04395,37029.52,1,1,1360.486206,0,1,1,1,1,1,0,0
14.29507,28911.98,0,0,826.331106,0,0,0,1,0,1,0,0
2.760749024,20789.86,1,0,1874.789062,0,0,1,1,1,0,1,0
6.828347,10090.93,0,0,1955.226259,0,1,0,0,1,0,1,0
12.43485,40030.35,1,1,6109.837555,1,1,0,0,1,1,0,0
13.4417,26043.65,0,1,4574.099766,0,1,0,0,1,0,1,0
8.71758667,7128.27,2,0,1559.824693,1,0,0,1,0,0,0,1
6.304843,34754.46,0,1,6140.647609,0,1,1,1,1,0,1,0
10.11765,37634.23,0,0,3755.734311,0,0,1,0,0,0,1,0
6.484808,30474.66,0,2,5221.7217,0,1,1,0,0,0,0,1
11.60655,113641.2,1,0,1114.196033,1,0,0,1,0,0,1,0
10.08354,79152.4,0,0,1145.096989,1,0,1,1,1,0,1,0
5.200476,26943.66,1,0,924.9352116,0,0,0,1,1,0,1,0
9.409715,17758.1,1,0,731.9309009,0,0,0,1,1,0,1,0
12.23746964,69004.81,1,0,632.0815033,0,0,0,0,1,0,0,1
10.04493,22610.64,3,0,6268.031469,0,0,0,1,1,0,1,0
9.924069,9001.05,1,0,6246.864694,0,0,1,1,1,1,0,0
8.216317,9926.73,0,0,5708.50306,1,1,1,0,1,1,0,0
1.556499,18584.57,0,0,4147.198681,1,0,1,0,0,0,1,0
10.7481104,10494.28,1,1,980.0465426,0,0,0,1,0,0,0,1
11.06857815,37340.2,0,0,863.4623731,1,0,0,0,1,1,0,0
10.62558,80176.6,0,0,655.8025029,0,0,0,1,1,0,1,0
7.603034,25340.62,0,2,2062.922234,0,1,0,1,0,1,0,0
6.597598,3004.46,0,0,675.3184526,0,1,0,1,0,0,1,0
8.689682,17580.02,3,0,5790.905465,0,0,0,0,0,1,0,0
11.19861363,46622.3,0,0,380.0501404,0,0,1,0,0,0,1,0
8.8086,41521.95,1,0,783.5447103,0,0,1,0,0,0,0,1
9.884995,68443.57,0,0,2616.607102,0,0,1,1,1,1,0,0
9.879617841,7953.27,2,1,744.2470872,1,0,1,0,1,0,1,0
13.54783,31003.14,0,1,5674.253089,0,1,1,1,0,1,0,0
2.36444,25142.24,3,0,1096.59855,0,0,1,0,0,1,0,0
13.05714,17413.73,1,0,6365.24676,0,0,0,1,1,1,0,0
6.167016,132149.5,1,0,4665.041877,0,1,0,1,1,0,1,0
10.02068,36965.48,0,1,5662.285046,0,0,1,1,0,0,1,0
6.917469,14636.41,1,0,5205.865095,0,0,0,0,0,1,0,0
8.754075,41450.22,0,0,4151.767751,0,1,0,0,1,0,0,1
11.70586,47950.33,1,1,935.4475784,1,0,1,1,0,0,1,0
8.985344623,29613.46,0,0,1269.403112,0,0,1,1,0,1,0,0
4.806157,47516.45,2,0,2429.379449,0,1,1,1,0,1,0,0
14.27424,9336.09,1,0,2099.82555,0,0,1,1,0,1,0,0
15.35326,18347.88,3,0,1333.059808,0,0,1,0,0,0,1,0
11.87042081,42469.81,1,0,958.6989908,0,1,0,0,0,0,1,0
11.80935,71151.05,1,0,4555.47419,0,0,1,1,1,0,0,1
10.20077,12430.83,0,0,6304.333517,0,0,0,1,0,1,0,0
10.97771,21183.28,2,0,679.9648888,0,0,0,1,0,0,1,0
12.14678,17878.4,0,0,930.0652299,0,0,1,0,0,0,1,0
10.05354,161251.0,2,0,5640.808851,0,1,0,1,1,1,0,0
7.576687,67252.64,0,0,1417.62647,0,1,0,1,1,0,1,0
8.394378,26417.57,2,1,5662.268037,0,0,0,0,1,0,1,0
10.65731963,12134.83,0,1,1505.903299,0,1,0,0,0,0,1,0
5.896488,951.96,0,1,971.3001605,0,1,0,0,0,0,1,0
12.5131,13487.36,0,0,5600.149879,0,1,0,1,0,1,0,0
9.315925,28333.29,2,0,5155.773559,1,0,0,1,0,0,1,0
14.43743,53102.99,1,1,5980.394774,0,1,0,1,1,0,1,0
8.623296005,18113.33,0,0,243.2617759,0,0,1,0,0,0,1,0
9.647132151,35089.38,0,1,909.6827162,0,0,0,0,1,1,0,0
10.08565191,43631.75,0,0,1287.821218,0,0,1,1,1,0,0,1
11.40109,50375.2,0,0,676.2344842,0,0,1,1,1,0,1,0
7.617914,83201.51,0,2,5141.883254,0,1,1,1,0,0,0,1
10.99491,43859.06,1,3,577.1681107,0,0,0,1,0,0,1,0
7.163430764,24686.12,1,0,1454.360571,0,0,1,0,1,1,0,0
7.941608,13597.74,2,0,934.5432733,0,0,1,1,0,0,1,0
4.272572,43184.08,1,2,1185.421568,0,1,1,1,0,1,0,0
7.738684002,15728.61,1,0,1647.38223,0,0,1,1,0,1,0,0
8.580878,8568.21,0,0,497.5901263,0,1,1,0,1,0,1,0
5.087255805,25576.73,1,0,1726.803854,0,1,0,1,1,0,1,0
12.834729,11306.37,1,0,1700.52331,0,0,0,1,1,1,0,0
12.14896261,29742.47,2,1,1216.35272,0,0,1,0,0,1,0,0
11.60999,3024.35,3,2,5597.695081,0,0,0,1,0,0,0,1
6.776195,15867.48,1,1,5568.099221,1,0,0,0,1,1,0,0
7.649443176,27222.52,0,0,1389.451264,1,1,1,1,1,0,0,1
14.15375,65414.02,0,0,6172.221046,0,1,1,0,1,0,1,0
8.458739,8461.79,1,0,1934.182617,0,0,0,1,1,1,0,0
14.47622,40643.06,1,2,1760.029684,0,0,1,0,1,0,1,0
15.41425,7543.45,2,1,538.267259,0,0,1,0,1,0,0,1
7.626861,35741.44,0,0,5397.392962,1,0,1,1,0,0,0,1
9.656318,11476.29,0,0,923.1400229,0,1,1,0,0,0,0,1
12.77224032,23702.37,0,0,1690.990907,0,0,0,1,0,1,0,0
8.249498,12652.67,2,0,436.2297665,0,1,1,0,1,0,1,0
4.541255,16652.32,0,1,4094.782683,1,0,1,0,1,0,0,1
8.296606,40287.93,1,0,6460.957622,0,1,1,0,0,1,0,0
11.86676,23177.92,0,0,6397.088048,0,1,1,1,1,0,1,0
9.713763237,14638.17,2,0,1178.564131,0,0,1,1,0,1,0,0
11.00273,35456.28,1,0,6573.135286,0,0,0,1,0,1,0,0
17.49332639,4916.91,1,2,504.9814106,0,0,0,0,1,0,0,1
8.359515606,52232.97,1,0,558.2340556,0,0,0,0,0,0,0,1
11.98099579,61265.29,2,0,878.7051436,0,1,1,0,0,0,0,1
8.273875452,83671.08,0,0,1196.388018,0,0,1,0,1,0,1,0
14.12126974,51090.87,2,0,1321.193696,0,0,0,1,0,0,0,1
15.27827,3157.81,3,2,5807.53439,0,1,1,1,0,0,1,0
11.70344,32735.23,1,1,4329.842926,0,1,0,0,0,1,0,0
7.980028,49373.8,1,0,1685.65475,1,1,1,0,1,1,0,0
7.228077,11222.72,1,1,1104.302871,0,1,1,0,1,0,1,0
6.966168,39653.8,1,0,626.8266819,0,0,0,1,0,0,0,1
13.19778,53358.81,0,2,3276.40737,0,1,0,1,1,1,0,0
11.82888,56462.8,0,0,4520.861055,0,1,0,0,1,0,0,1
11.46918,69150.98,0,0,5432.197233,0,1,1,0,0,0,0,1
12.38127,901.21,1,1,1811.884356,0,0,1,0,0,0,1,0
4.360031,28928.83,0,0,5932.349473,0,0,0,0,1,1,0,0
9.586595428,11354.23,1,0,2809.296787,0,1,1,1,1,1,0,0
7.173629507,43044.31,1,1,1264.760574,0,0,0,0,1,0,1,0
9.962435,26556.47,1,0,4279.082635,0,1,1,0,0,0,0,1
7.518135,12859.78,1,1,6601.001727,0,1,1,0,1,1,0,0
10.29101591,14075.36,1,1,1359.631961,0,1,1,1,0,0,1,0
8.449861,27636.12,1,1,6809.432261,0,1,1,1,1,1,0,0
9.212993,35876.21,2,0,5001.371216,1,0,0,0,1,0,1,0
11.76312,34797.6,1,1,1548.154792,0,0,1,1,0,0,1,0
11.73134,100685.6,3,0,487.4290639,0,0,1,0,1,0,1,0
8.884019,82818.2,1,0,1642.266752,0,1,0,1,0,0,1,0
10.0151,74742.53,1,0,5071.720337,0,1,1,0,1,0,1,0
9.227166445,21671.58,1,0,1487.731702,1,1,1,0,0,1,0,0
16.89322,105302.4,0,0,1633.825007,0,0,0,1,0,1,0,0
6.130902,2526.17,3,1,4861.72144,0,1,0,1,0,0,1,0
11.34582,63286.15,1,0,2382.03067,0,1,0,0,1,1,0,0
15.92158,46676.42,0,0,1045.435988,1,0,1,1,1,0,1,0
5.566561,63289.55,1,0,842.4625146,0,0,1,0,1,0,0,1
12.26333,38644.0,1,0,2626.362759,0,0,0,1,0,0,0,1
9.8601,34832.5,1,1,6273.992363,0,0,0,0,0,1,0,0
7.636999105,30118.57,0,0,976.9718156,1,0,0,0,0,1,0,0
14.23961,96579.4,2,1,6058.836085,1,0,1,0,0,1,0,0
9.945653,108839.1,0,0,1009.028786,0,0,0,0,0,1,0,0
9.6815,87583.09,2,0,1782.253032,0,1,0,0,0,1,0,0
10.6224092,35982.39,1,0,825.6469228,0,0,0,0,1,0,0,1
6.938827,61269.37,0,0,4967.50972,0,0,0,1,1,0,0,1
12.24849045,44831.61,2,0,1990.914106,0,0,1,1,0,0,0,1
10.62932,42913.99,0,0,4894.242924,0,0,0,1,0,0,1,0
6.447173,38833.39,0,1,5372.80048,0,0,0,0,0,0,1,0
9.17978,37885.62,1,0,5934.141788,1,0,1,1,0,1,0,0
10.35743,11247.62,1,2,1116.289401,1,1,0,0,1,0,1,0
15.626,30566.35,0,0,6127.671061,0,0,1,0,1,0,1,0
10.20337,66710.72,0,1,6189.656421,1,0,1,1,0,1,0,0
10.7721728,65056.0,3,1,1252.81737,0,0,0,1,0,0,1,0
6.468919,22117.1,3,0,4390.887942,1,1,0,1,1,0,0,1
7.382948,56969.75,2,0,4820.053166,0,1,1,0,1,0,1,0
10.22177,38594.93,2,1,1736.70174,0,1,1,1,1,0,1,0
11.36732,52982.0,0,0,5699.245355,0,0,1,0,0,0,1,0
9.040573,37399.88,0,0,5537.702266,0,0,0,0,1,1,0,0
11.49116,48719.4,3,0,6433.080677,0,1,0,1,1,0,0,1
6.133776,5317.94,3,0,1075.372195,0,0,0,0,0,1,0,0
6.792026415,79189.23,1,1,1882.523799,0,0,1,1,1,1,0,0
9.624347659,11391.26,2,1,1099.486982,0,1,0,0,1,0,1,0
7.695864,55409.09,1,1,4444.680517,0,1,0,1,1,1,0,0
7.809647,37588.44,1,0,5301.26466,1,1,1,1,1,1,0,0
10.26686,20551.82,1,0,5821.339699,1,1,1,0,1,0,1,0
10.39968,35233.87,1,0,5427.886371,0,1,1,1,1,0,0,1
16.17011,21939.33,1,0,6127.89199,0,0,0,0,0,1,0,0
7.045552801,41531.03,2,0,1181.991846,0,1,1,1,0,1,0,0
13.33737,111892.6,0,1,5312.129835,0,1,1,1,0,1,0,0
13.7799,7504.8,2,0,5313.394028,0,1,0,1,1,0,1,0
11.33568,9043.47,0,2,6399.222377,1,0,0,0,0,1,0,0
4.924368526,48852.54,1,0,801.4709595,0,0,1,1,0,0,1,0
13.94531,50390.91,5,0,1335.552296,0,0,1,0,0,0,1,0
13.38997772,43765.92,0,0,1283.266496,0,0,0,0,0,0,1,0
5.397724,21602.16,0,0,5349.831255,0,0,1,0,1,0,1,0
2.924418,35924.8,3,1,1541.0921,0,1,1,0,0,1,0,0
